,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
472,13%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,12/31/2016,"
                      The vineyard of this estate, on the first slope above the River Loire, has produced a dry while honeyed wine. Fresh pear contrasts with lemon acidity and a light texture. The wine is ready to drink.                      Roger Voss ",,Domaine du Petit Coteau NV  Vouvray,$17, Loire Valley,86,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,,Domaine du Petit Coteau
473,13.5%,"Coteaux du Vendômois, Loire Valley, France",750 ml,White, France,12/31/2016,"
                      This small area in the Loir Valley (north of the Loire) produces fine cool-climate wines. This wine is named after a small parcel of vines on the north bank of the river. It is crisp with a touch of honey and spice as well as aromatic green and white fruits. Drink the wine now.                      Roger Voss ",Lieu-dit Cocagne,Cave Cooperative du Vendômois 2015 Lieu-dit Cocagne Chenin Blanc (Coteaux du Vendômois),$14, Loire Valley,86,Coteaux du Vendômois,,Not rated yet [Add Your Review],Chenin Blanc,2015,Cave Cooperative du Vendômois
474,12.5%,"Vouvray, Loire Valley, France",750 ml,White, France,12/31/2016,"
                      This bone-dry wine offers flavors of white fruits. Its crisp acidity is tempered by a touch of honey and spicy almonds. Balanced and fruity, the wine is ready to drink.                      Roger Voss ",Les Bois de Vaux Sec,Collegiale des Domaines de Loire 2014 Les Bois de Vaux Sec  (Vouvray),$21, Loire Valley,86,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2014,Collegiale des Domaines de Loire
475,11%,"Vouvray, Loire Valley, France",750 ml,White, France,12/31/2016,"
                      This is a medium-sweet wine, full of honey and lemon flavors. A rich character balances sweetness with apple fruit and acidity. It's ready to drink.                      Roger Voss ",V Grande Réserve Vieilles Vignes,Bougrier 2015 V Grande Réserve Vieilles Vignes  (Vouvray),$17, Loire Valley,86,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2015,Bougrier
476,12.5%,"Vouvray, Loire Valley, France",750 ml,White, France,12/31/2016,"
                      This is an off-dry wine, which is not indicated on the label. Honey and lemon flavors partner with ripe pears and lively acidity. The balance is just right, giving a wine that is ready to drink.                      Roger Voss ",Les Dîmes,Cave des Producteurs de Vouvray 2014 Les Dîmes  (Vouvray),$16, Loire Valley,86,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2014,Cave des Producteurs de Vouvray
477,12%,"Vouvray, Loire Valley, France",750 ml,White, France,12/31/2016,"
                      This medium-dry wine is soft, with gentle flavors of apricots and honey. The aftertaste is delicate, just cut with balanced acidity. Drink now.                      Roger Voss ",Loire Valley,Sauvion 2015 Loire Valley  (Vouvray),$12, Loire Valley,85,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2015,Sauvion
478,11.5%,"Vouvray, Loire Valley, France",750 ml,White, France,12/31/2016,"
                      Somewhere between medium-dry and medium-sweet, this lightly honeyed wine has acidity and baked-apple flavors. The aftertaste is crisp. Drink now.                      Roger Voss ",,Rémy-Pannier 2015  Vouvray,$17, Loire Valley,84,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2015,Rémy-Pannier
479,12%,"Vouvray, Loire Valley, France",750 ml,White, France,12/31/2016,"
                      This wine is off dry, with honey and lemon flavors cut with tight acidity. Young and fruity, this simple wine is ready to drink.                      Roger Voss ",Jovly,Caves du Val de Loire 2015 Jovly  (Vouvray),$14, Loire Valley,83,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2015,Caves du Val de Loire
480,14.2%,"Chalone, Central Coast, California, US",750 ml,White, US,11/1/2016,"
                      These old, head-trained bush vines make for stunning wines year after year. This vintage shows lemon rind, orange-laced tonic water, yellow pear and a fragrant chilled Pink Lady apple element on the nose. The palate is all about tense texture, but also shows refreshing flavors of green pluot, tart plum and a touch of sweet basil.                      Matt Kettmann ",Heritage Vines,Chalone Vineyard 2014 Heritage Vines Chenin Blanc (Chalone),$25, California,92, Central Coast,Chalone,Not rated yet [Add Your Review],Chenin Blanc,2014,Chalone Vineyard
481,13.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,11/1/2016,"
                      Aromas of freshly cut yellow apple, herb and beeswax lead to a medium-bodied palate. It shows good intensity and length.                      Sean P. Sullivan ",The Brasher Block Old Vine,Merriman 2013 The Brasher Block Old Vine Chenin Blanc (Columbia Valley (WA)),$25, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Chenin Blanc,2013,Merriman
482,11%,"North Fork of Long Island, Long Island, New York, US",750 ml,White, US,11/1/2016,"
                      Like an electric zap of grapefruit, lime and stone-fruit flavors, this cutting crisp wine offers refreshment in an exceptionally light-footed package. Dry in style with a bracing bite of sour lemon candy on the midpalate, it's a revitalizing apéritif to be enjoyed year round. Drink now through 2018.                      Anna Lee C. Iijima ",Dry,Paumanok 2015 Dry Chenin Blanc (North Fork of Long Island),$28, New York,90, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],Chenin Blanc,2015,Paumanok
483,13.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,11/1/2016,"
                      This wine comes from vineyards planted in the late 1970s. It shows pleasing aromas of Bosc pear, melon and flowers. The wine tastes a hair off dry, with a full, appealing feel to the apple and passion fruit flavors.                      Sean P. Sullivan ",Old Vines,L'Ecole No. 41 2015 Old Vines Chenin Blanc (Columbia Valley (WA)),$15, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Chenin Blanc,2015,L'Ecole No. 41
484,12.5%,"Côtes du Lot, Southwest France, France",750 ml,White, France,11/1/2016,"
                      Produced in clay amphoras from organically grown grapes, this is an almost honeyed wine even though it's dry. It is richly textured and ripe, with floral and bitter spice tones. Enjoy from 2017.                      Roger Voss ",K-Libre 1040,Clos Troteligotte 2014 K-Libre 1040 Chenin Blanc (Côtes du Lot),$27, Southwest France,88,Côtes du Lot,,Not rated yet [Add Your Review],Chenin Blanc,2014,Clos Troteligotte
485,13.9%,"Clarksburg, Central Valley, California, US",750 ml,White, US,11/1/2016,"
                      This dry, medium-bodied wine has lively grapefruit aromas, good acidity to keep it tasting fresh, and a crisp mouthfeel.                      Jim Gordon ",,Julietta 2015 Chenin Blanc (Clarksburg),$24, California,86, Central Valley,Clarksburg,Not rated yet [Add Your Review],Chenin Blanc,2015,Julietta
486,13%,"Limoux, Languedoc-Roussillon, France",750 ml,White, France,11/1/2016,"
                      Light in weight and feel, this tart Chenin leads with bright scents of green apple, plum and lemon peel. A hint of toasted oak dances in the background, adding a touch of depth and spicy character to the close. Linear and direct, this might benefit from a bit more time; try after 2017.                      Lauren Buzzeo ",Dédicace,Château Rives-Blanques 2015 Dédicace Chenin Blanc (Limoux),$18, Languedoc-Roussillon,85,Limoux,,Not rated yet [Add Your Review],Chenin Blanc,2015,Château Rives-Blanques
487,14.1%,"Napa Valley, Napa, California, US",750 ml,White, US,10/1/2016,"
                      From the family that has made the variety from a three-acre block on Pritchard Hill since the 1960s, missing a few years to replant, this is such a lovely, well-composed and deliciously enjoyable wine it might induce tears of happiness, that's how good it is. Apricot, vanilla and cream surround a rounded, smooth lushness spiked in spicy nutmeg and tea.                      Virginie Boone ",Signature,Chappellet 2014 Signature Chenin Blanc (Napa Valley),$32, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Chenin Blanc,2014,Chappellet
488,12.5%,"Portuguese Table Wine, Portugal",750 ml,White, Portugal,10/1/2016,"
                      Winemaker Mario Pinheiro lived in South Africa and grew to appreciate Chenin Blanc. Returning to Portugal, he planted a vineyard. This wine is full of the most intense and beautiful fruit and acidity. It has a great tangy character that is balanced with apple and sweet pear fruits. The wine is ready to drink.                      Roger Voss ",Connections,Ribafreixo 2015 Connections Chenin Blanc (Portuguese Table Wine),$20,Portuguese Table Wine,90,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Ribafreixo
489,11%,"Quarts de Chaume, Loire Valley, France",500 ml,Dessert, France,9/1/2016,"
                      The Grand Cru of Quarts de Chaume juts out over the Layon Valley, with its autumn mists, resulting in the best conditions for noble rot. This luscious wine, gold in color, is so rich, so intense as to be almost overwhelming. It is so young still all rich fruit, peaches, apricots with a touch of ginger. The wine, with its background of considerable acidity, will develop slowly; drink from 2020.                      Roger Voss ",Grand Cru,Château Pierre-Bise 2011 Grand Cru  (Quarts de Chaume),$60, Loire Valley,95,Quarts de Chaume,,Not rated yet [Add Your Review],Chenin Blanc,2011,Château Pierre-Bise
490,13%,"Bonnezeaux, Loire Valley, France",500 ml,Dessert, France,9/1/2016,"
                      From the appellation that is at a summit of Loire sweet wines, this golden wine balances intense acidity with intense botrytis and honey flavors. Ripe peaches and pineapples dominate the fruit profile of this concentrated, beautiful wine. It is just approaching its peak, so wait a little longer, until 2018.                      Roger Voss ",Vin Rare,Château de Fesles 2011 Vin Rare  (Bonnezeaux),$40, Loire Valley,95,Bonnezeaux,,Not rated yet [Add Your Review],Chenin Blanc,2011,Château de Fesles
491,13%,"Quarts de Chaume, Loire Valley, France",500 ml,Dessert, France,9/1/2016,"
                      The four fingers of land that stick out over the Layon Valley in the Chaume appellation are immensely propitious for the formation of botrytis in the autumn mists. This wine with its opulent honey and spice character is the result. It is full of yellow fruits, while keeping freshness that lifts the richness of the wine. This wine is still very young, don't drink before 2022.                      Roger Voss ",Grand Cru,Domaine du Petit Métris 2014 Grand Cru  (Quarts de Chaume),$65, Loire Valley,94,Quarts de Chaume,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine du Petit Métris
492,11%,"Coteaux du Layon Beaulieu, Loire Valley, France",500 ml,Dessert, France,9/1/2016,"
                      Already with a deep golden color, this single vineyard wine is richly honeyed and dense. It has a viscous texture, ripe with Seville orange marmalade and apricot fruits that are cut by the acidity that gives this wine its lift and its ageability. The wine is delicious now, but don't be too impatient: it will get better and better over many years. So drink from 2020.                      Roger Voss ",Clos de la Soucherie,Château Pierre-Bise 2011 Clos de la Soucherie Chenin Blanc (Coteaux du Layon Beaulieu),$36, Loire Valley,93,Coteaux du Layon Beaulieu,,Not rated yet [Add Your Review],Chenin Blanc,2011,Château Pierre-Bise
493,13%,"Savennières, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      The wine is a blend of wines made by three highly reputed local growers, Vincent Ogereau, Yves Guégniard and Claude Papin, who all own vines in this walled vineyard. The result is a wine that is a distillation of the minerality and richness of Savennières. It is dry although it has just a touch of honey as well as spicy almond and pineapple fruit flavors. The wine should age, so drink from 2019.                      Roger Voss ",Clos le Grand Beaupréau,Château Pierre-Bise NV Clos le Grand Beaupréau  (Savennières),$30, Loire Valley,93,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,,Château Pierre-Bise
494,13%,"Savennières, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      While the wine is dry, it has such a wonderful honey character. It is perfumed, ripe and rich with almonds, pear and baked apple flavors. The wine, from a single vineyard, is likely to develop much further. Wait to drink until 2019.                      Roger Voss ",Clos de la Marche,Domaine du Petit Métris 2013 Clos de la Marche  (Savennières),$30, Loire Valley,93,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,2013,Domaine du Petit Métris
495,13.53%,"Stellenbosch, South Africa",750 ml,White, South Africa,9/1/2016,"
                      Winemaker: Danie Steytler. Direct and clean aromas of Anjou pear, apple flesh, hay, citrus zest, lime leaf and wet stone greet you on the nose of this attractive old-vine Chenin Blanc. The palate boasts a pleasant weight and richness, but with lifting acidity and bright, citrusy flavors for balance. Notes of fresh hay and soft toast unfold on the finish. It's a joy to drink now, but this harmonious and well-balanced wine will age well through 2022.                      Lauren Buzzeo ",Cape Winemakers Guild Auction Selection 1947,Kaapzicht 2015 Cape Winemakers Guild Auction Selection 1947 Chenin Blanc (Stellenbosch),N/A,Stellenbosch,93,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Kaapzicht
496,13%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      An old-vine wine that was aged in clay amphoras, this is a ripe, honeyed, gently oxidized wine. This aging gives a lift to the pineapple and green plum fruit flavors that are shot through with acidity. It's a rich wine both from the oxidation and from the really ripe fruits. Age this complex wine until 2019.                      Roger Voss ",Ephata,Domaine du Clos de l'Elu 2013 Ephata Chenin Blanc (Anjou),N/A, Loire Valley,93,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2013,Domaine du Clos de l'Elu
497,13%,"Savennières, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      A ripe, still very young wine that has a rich, almost honeyed character while remaining bone dry and tightly textured. There is a mineral character to this wine that should disappear as it ages leaving the ripe pear and apple flavors and the elusive touch of honey. Drink from 2020.                      Roger Voss ",Clos de la Marche,Domaine du Petit Métris 2014 Clos de la Marche  (Savennières),$30, Loire Valley,92,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine du Petit Métris
498,13%,"Coteaux du Layon Chaume, Loire Valley, France",750 ml,Dessert, France,9/1/2016,"
                      From the Layon Valley with its ability to produce botrytised grapes from the morning mists in the autumn, this wine is rich, sweet with orange marmalade and honey flavors. The contrast with the acidity is what makes this wine so light, perfumed and poised. It needs to age, so drink from 2019.                      Roger Voss ",Les Tétuères,Domaine du Petit Métris 2014 Les Tétuères Chenin Blanc (Coteaux du Layon Chaume),$45, Loire Valley,92,Coteaux du Layon Chaume,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine du Petit Métris
499,12.68%,"Bot River, South Africa",750 ml,White, South Africa,9/1/2016,"
                      Winemaker: Sebastian Beaumont. Initial aromas of barely ripe honeydew, green plum and lime pith are assertively laced with hints of fynbos and salinity on the nose. The palate is fresh and zingy, with green plum, apple and citrus fruit flavors that persist through the finish. A nice evolution unfolds on the close, transitioning from lively green fruits to citrus peel and finally ending on a subtle oaky-spice accent. It's young and nervy now, but should show more nuance and elegance with time; enjoy the ride through 2021.                      Lauren Buzzeo ",Cape Winemakers Guild Moerse Moer,Beaumont 2015 Cape Winemakers Guild Moerse Moer Chenin Blanc (Bot River),N/A,Bot River,91,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Beaumont
500,14%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      There is a honeyed aroma to this otherwise dry wine. Rich and full in the mouth, it is a delicious medley of fruit salad flavors. Maybe there is too much alcohol from the superripe grapes but it is fresh, refreshingly fruity with a lightly toasty aftertaste from the wood aging. Drink from 2020.                      Roger Voss ",,Domaine du Clos de l'Elu 2014 Chenin Blanc (Anjou),N/A, Loire Valley,91,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine du Clos de l'Elu
501,12.5%,"Savennières, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      This is a beautiful tangy wine, textured with orange zest and cut with lemon. It is fresh with crisp green plum and pear flavors and youthful acidity. From a single vineyard on the heights above the Loire River, this is mineral driven and still young. Drink from 2020.                      Roger Voss ",Les Fougeraies,Domaine du Petit Métris 2014 Les Fougeraies  (Savennières),$30, Loire Valley,91,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine du Petit Métris
502,13%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      This is a beautiful nut and orange-flavored white wine. It has a mineral texture that is developing well into rich pear flavors that are lightly touched by honey. The wine from this estate in the Layon Valley is likely to age well. It can be drunk now, but it will be better from 2018.                      Roger Voss ",,Domaine du Petit Clocher 2014 Chenin Blanc (Anjou),$15, Loire Valley,91,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine du Petit Clocher
503,12%,"Quarts de Chaume, Loire Valley, France",750 ml,Dessert, France,9/1/2016,"
                      Perhaps less intense than some wines from this appellation, this is still a sweet, honeyed wine that is shot through with lemon acidity. It is poised and very stylish with yellow fruits and orange marmalade that are caught in a web of botrytis. Drink this wine from 2020.                      Roger Voss ",Château de l'Echarderie,Vignobles Laffourcade 2014 Château de l'Echarderie  (Quarts de Chaume),$35, Loire Valley,91,Quarts de Chaume,,Not rated yet [Add Your Review],Chenin Blanc,2014,Vignobles Laffourcade
504,13%,"Coteaux du Layon Chaume, Loire Valley, France",750 ml,Dessert, France,9/1/2016,"
                      This is a luscious wine, ripe with honeyed fruit and edged with botrytis. Apricot and peach dominate the fruit profile, laced with bitter marmalade and touches of acidity. The wine has a toffee aftertaste that emphasizes its richness. Drink from 2018.                      Roger Voss ",,Domaine du Petit Métris 2014 Chenin Blanc (Coteaux du Layon Chaume),$35, Loire Valley,90,Coteaux du Layon Chaume,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine du Petit Métris
505,12.5%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      This is an aromatic, ripe, fresh wine, full of baked-apple and pear flavors. They are cut with grapefruit acidity to give a wine that's both rich and really crisp. The wine, produced on the edge of the sweet wine region of the Layon Valley, is ready to drink.                      Roger Voss ",,Château de Montguéret 2014 Chenin Blanc (Anjou),$8, Loire Valley,88,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2014,Château de Montguéret
506,13.5%,"Mendocino County, Mendocino County, California, US",750 ml,White, US,9/1/2016,"
                      Fruity, floral and honeylike flavors give a lot of oomph to this wonderfully expressive, medium-bodied wine. It's as if honeysuckle and orange blossoms were soaked in fresh pear juice.                      Jim Gordon ",Dry,Graziano 2014 Dry Chenin Blanc (Mendocino County),$15, California,88, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Chenin Blanc,2014,Graziano
507,13%,"Anjou, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      This bone-dry, fresh wine is crisp with citrus and apple flavors. There are touches of wood aging that adds spice to the tangy acidity and touches of honey. Perfumed and bright at the end, the wine is ready to drink.                      Roger Voss ",La Chapelle Vieilles Vignes,Château de Fesles 2014 La Chapelle Vieilles Vignes Chenin Blanc (Anjou),$14, Loire Valley,88,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2014,Château de Fesles
508,12.5%,"Savennières, Loire Valley, France",750 ml,White, France,9/1/2016,"
                      This is a soft, still-young wine. It has nut and yeast flavors that are dominating the ripe white-stone fruits. There is a hint of Chenin honey although, of course, the wine is bone dry. The wine will need to age more and should not be drunk before 2018.                      Roger Voss ",Clos la Royauté,Vignobles Laffourcade 2013 Clos la Royauté  (Savennières),$18, Loire Valley,87,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,2013,Vignobles Laffourcade
509,13.5%,"Napa Valley, Napa, California, US",750 ml,White, US,8/1/2016,"
                      This is the producer's inaugural foray into the variety, sourced from the Oak Knoll area. The wine is inspired by the Loire Valley and its well-known Cabernet Franc. Coopered in French oak and stainless steel, it retains a subtle crispness and light body, the acidity supporting highlights of floral white fig, pear and honey.                      Virginie Boone ",,Lang & Reed 2014 Chenin Blanc (Napa Valley),$27, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Chenin Blanc,2014,Lang & Reed
510,13%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,7/1/2016,"
                      Aromas of the underside of a pineapple and freshly cut mango are followed by just off-dry, exuberant tropical fruit flavors. It's a mouthful of fruit that goes down easy.                      Sean P. Sullivan ",Hahn Hill Vineyard,Pacific Rim 2014 Hahn Hill Vineyard Chenin Blanc (Yakima Valley),$14, Washington,89, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Chenin Blanc,2014,Pacific Rim
511,13.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,7/1/2016,"
                      A fairly rich take on this grape, which many wineries use from this particular vineyard, this bottling is flush with white peach and white melon aromas, cut by lime and dried lemon blossoms, and layered with intriguing kiwi and exotic citrus notes. The palate is more simple, with apple and lemon flavors and chalky texture.                      Matt Kettmann ",Jurassic Park Vineyard,Barton 2014 Jurassic Park Vineyard Chenin Blanc (Santa Ynez Valley),$22, California,88, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Chenin Blanc,2014,Barton
512,13%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,7/1/2016,"
                      Aged in a mixture of concrete and stainless steel, this wine offers notes of melon, canteloupe and spice that intrigue. The just off-dry flavors are well balanced, possessing a textured feel.                      Sean P. Sullivan ",Old Vine Willard Vineyard,J. Bookwalter 2015 Old Vine Willard Vineyard Chenin Blanc (Yakima Valley),N/A, Washington,88, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Chenin Blanc,2015,J. Bookwalter
513,13%,"Côtes du Lot, Southwest France, France",750 ml,White, France,6/1/2016,"
                      Although Chenin Blanc from the Loire is better known, it does, in fact, have its origins in the Southwest. So it's a return of the native in this rich, smooth and floral wine. It is fruity while keeping a ripe, honeyed character that balances with a more citrus aftertaste. Drink now and until 2023.                      Roger Voss ",Chenin de Mercuès,Georges Vigouroux 2013 Chenin de Mercuès Chenin Blanc (Côtes du Lot),$25, Southwest France,90,Côtes du Lot,,Not rated yet [Add Your Review],Chenin Blanc,2013,Georges Vigouroux
514,13%,"Savennières, Loire Valley, France",750 ml,White, France,5/1/2016,"
                      This beautifully ripe wine offers touches of honey although it is essentially dry. Structured and rich, it has apricot fruits that are cut with citrus acidity. Like many wines from Savannières, it will age well, so drink from 2019.                      Roger Voss ",Domaine FL La Croix Picot,Château de Chamboureau 2012 Domaine FL La Croix Picot  (Savennières),$25, Loire Valley,91,Savennières,,Not rated yet [Add Your Review],Chenin Blanc,2012,Château de Chamboureau
515,14.1%,"Red Mountain, Columbia Valley, Washington, US",750 ml,White, US,5/1/2016,"
                      Aromas of spice, lees and ripe pear are followed by creamy feeling tropical fruit flavors, with pineapple in the lead. It doesn't quite all come together but provides plenty of intrigue.                      Sean P. Sullivan ",,Matteo 2014 Chenin Blanc (Red Mountain),$50, Washington,88, Columbia Valley,Red Mountain,Not rated yet [Add Your Review],Chenin Blanc,2014,Matteo
516,12.5%,"Nashik, India",750 ml,White, India,5/1/2016,"
                      This wine features a fresh nose of grapefruit and lemon peel. It is bright on the palate, offering flavors of grapefruit, pear and green apple. It remains crisp and clean across the entire tongue right into the orange zest finish.                      Mike DeSimone ",,Sula 2015 Chenin Blanc (Nashik),$12,Nashik,87,,,Not rated yet [Add Your Review],Chenin Blanc,2015,Sula
517,12%,"Anjou, Loire Valley, France",750 ml,White, France,5/1/2016,"
                      This crisp wine has a creamy background that presents an attractive blend of fresh apples with honey and lemon. It's a light, perfumed wine that is ready to drink now.                      Roger Voss ",,Domaine Cady 2014 Chenin Blanc (Anjou),$12, Loire Valley,85,Anjou,,Not rated yet [Add Your Review],Chenin Blanc,2014,Domaine Cady
518,13%,"Vouvray, Loire Valley, France",750 ml,White, France,4/1/2016,"
                      This is a very fine, medium dry wine. It is superbly balanced between honeyed ripeness and tight, bright acidity. Crisp apples dominate the fruit profile of this young wine. That makes it delicious now but the wine is set to age well into a mature wine with great complexity. If you can wait, it will be more mature from 2019.                      Roger Voss ",Clos le Vigneau,Alexandre Monmousseau 2014 Clos le Vigneau  (Vouvray),N/A, Loire Valley,92,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2014,Alexandre Monmousseau
519,12%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,4/1/2016,"
                      With a nutty flavor fresh apples and pears and a touch of honey, this is a delicious wine. It is full of ripe fruit that has not lost its crisp, cool character. The wine has a mineral edge that gives it a fine tang as well as a tight texture. It's fresh although there are indications of bottle age which means it is ready to drink.                      Roger Voss ",L'Ancestrale Brut,Domaine Vincent Carême 2013 L'Ancestrale Brut  (Vouvray),N/A, Loire Valley,91,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,2013,Domaine Vincent Carême
520,14%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2016,"
                      This rich yet balanced barrel-fermented Chenin opens with enticing aromas of honeycomb, melon flesh, toasted brioche, orange oil and apple skin. The medium-weight palate is creamy and lush, boasting notes of apple and citrus rind that linger on the spicy finish. It's delicious now, but it should also age well through 2020.                      Lauren Buzzeo ",Barrel Fermented,Doran 2013 Barrel Fermented Chenin Blanc (Swartland),N/A,Swartland,91,,,Not rated yet [Add Your Review],Chenin Blanc,2013,Doran
521,13.8%,"Santa Maria Valley, Central Coast, California, US",750 ml,White, US,4/1/2016,"
                      One of the more anticipated alternative whites from Santa Barbara County each year, this wine shows light honey brittle, sour tangerine and a touch of sour cream on a bright and lithe nose. The palate offers delicate cherimoya and soft nectarine fruit cut by lime juice and orange rinds, proving light but bursting with energy and flavors.                      Matt Kettmann ",Ernesto Wickenden Vineyard Old Vines,Foxen 2014 Ernesto Wickenden Vineyard Old Vines Chenin Blanc (Santa Maria Valley),$25, California,91, Central Coast,Santa Maria Valley,Not rated yet [Add Your Review],Chenin Blanc,2014,Foxen
522,12%,"Vouvray, Loire Valley, France",750 ml,Sparkling, France,4/1/2016,"
                      The tell-tale touch of honey so typical of Chenin Blanc gives this wine its creamy character. That contrasts with the tight apple texture and nutty character that add complexity to this delicious wine. It is rounded and soft while having the freshest aftertaste.                      Roger Voss ",Brut,Monmousseau NV Brut  (Vouvray),$17, Loire Valley,90,Vouvray,,Not rated yet [Add Your Review],Chenin Blanc,,Monmousseau
523,13.5%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2016,"
                      Attractive herbal aromas of freshly dried grass, orange blossom and lime leaf seamlessly complement the fruity core of clean citrus, Anjou pear and white melon. Touches of clove and toast unfold on the palate, while mouthwatering acidity keeps the mouthfeel fresh and bright. Accents of melon rind and beeswax kiss the finish. Drink now.                      Lauren Buzzeo ",The Den,Painted Wolf 2013 The Den Chenin Blanc (Swartland),$13,Swartland,89,,,Not rated yet [Add Your Review],Chenin Blanc,2013,Painted Wolf
524,13.3%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2016,"
                      This rare, estate-grown Oregon Chenin offers true-to-varietal scents of floral topnotes and ripe tree fruits. Barrel-aging smoothes it out, and leaves a hint of butterscotch and toast in the finish. But the ripe, peachy fruit occupies the center ring.                      Paul Gregutt ",Primoris,Ledger David 2014 Primoris Chenin Blanc (Rogue Valley),$22, Oregon,88, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Chenin Blanc,2014,Ledger David
525,13.5%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2016,"
                      The nose of this Chenin is light and dainty, with soft scents of toast, orange blossom, pear and white peach that dance in the glass. The palate is a bit more assertive, showing ripe flavors of pear and peach purée alongside a pleasant citric lift that refreshes the finish. Drink now.                      Lauren Buzzeo ",,Terre Brûlée 2014 Chenin Blanc (Swartland),$16,Swartland,88,,,Not rated yet [Add Your Review],Chenin Blanc,2014,Terre Brûlée
526,14%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2016,"
                      An underlying richness and toasty character grounds the upfront aromas of citrus pith, green apple and pineapple core. Accessible and friendly, the structure is soft and easy, with medium acidity and light flavors of ripe pear flesh, honeydew and creamed orange. A hint of peach-pit nuttiness graces the medium-length finish. Drink now.                      Lauren Buzzeo ",,Delaire Graff 2012 Chenin Blanc (Swartland),N/A,Swartland,88,,,Not rated yet [Add Your Review],Chenin Blanc,2012,Delaire Graff
527,13.5%,"Swartland, South Africa",750 ml,White, South Africa,4/1/2016,"
                      Ripe aromas of honeydew, orange creamsicle, grilled apple and almond are framed by a hint of fynbos on the nose of this accessible Chenin. The plush, round palate boasts notes of tangerine, apple flesh and pineapple that finish crisp and clean. Drink now–2018.                      Lauren Buzzeo ",Kloof Street Old Vine,Mullineux 2014 Kloof Street Old Vine Chenin Blanc (Swartland),$20,Swartland,88,,,Not rated yet [Add Your Review],Chenin Blanc,2014,Mullineux
