,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
482,13.5%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,8/1/2018,"
                      This is the current release, though well past its vintage. It seems flat on first sip but recoups itself with a lingering finish that reflects well-aged Viognier. Drink up.                      Paul Gregutt ",,Simple Machine 2013 Viognier (Rogue Valley),$28, Oregon,85, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Viognier,2013,Simple Machine
483,14.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,7/1/2018,"
                      A blend of fruit from Olsen and Red Willow vineyards, this offers aromas of orange blossom, ripe peach, toast and spice. The medium-bodied palate brings stone-fruit flavors that dip slightly in the middle, finishing bitter. This variety can be a difficult needle to thread, with this one not quite pulling it off.                      Sean P. Sullivan ",,Mark Ryan 2016 Viognier (Columbia Valley (WA)),$30, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2016,Mark Ryan
484,14.1%,"Virginia, Virginia, US",750 ml,White, US,7/1/2018,"
                      There is a lot going on in this wine, from the depth of flavors and aromas to the compelling mouthfeel. Aromas of honeydew, juniper, white peach meld with coconut, ground ginger and butter. Smooth and creamy in the mouth, this could stand up to a hearty meal. The finish is long and evolving.                      Carrie Dykes ",,Stone Tower 2016 Viognier (Virginia),$40, Virginia,88,Virginia,,Not rated yet [Add Your Review],Viognier,2016,Stone Tower
485,14.4%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,6/1/2018,"
                      This biodynamic producer excels at Viognier, and this vintage is especially succulent, with a juicy and compelling mix of stone fruit, Meyer lemon and tangerine flavors. Impeccably balanced, textured and long, with citrus rind highlights, it spent just four months in 30% new oak. Its flavors remain clean and clear all the way through a delicious finish.                      Paul Gregutt ",,Cowhorn 2016 Viognier (Applegate Valley),$35, Oregon,92, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Viognier,2016,Cowhorn
486,14.2%,"Ballard Canyon, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      Very intriguing and unique on the nose, this richer yet not tropical take on Viognier shows banana flambé, meringue, spun sugar and peach blossom on the nose. The soft supple palate combines baked pastries, custard, cherimoya, pear and nectarine sorbet flavors, leading toward marshmallow. It is both fascinating and delicious.                      Matt Kettmann ",Larner Vineyard,Site 2015 Larner Vineyard Viognier (Ballard Canyon),N/A, California,92, Central Coast,Ballard Canyon,Not rated yet [Add Your Review],Viognier,2015,Site
487,13.5%,"Placer County, Sierra Foothills, California, US",750 ml,White, US,6/1/2018,"
                      Ripe tropical fruit in the aroma, fresh clean flavors and a rich texture buoyed by good acidity make this medium-bodied wine easy to like. Barrel-fermented in mostly neutral oak, it's smooth and fairly broad on the palate, and stays nice and dry and firm on the finish.                      Jim Gordon ",Wild Thing Damiano Vineyard,Carol Shelton 2016 Wild Thing Damiano Vineyard Viognier (Placer County),$18, California,91, Sierra Foothills,Placer County,Not rated yet [Add Your Review],Viognier,2016,Carol Shelton
488,13%,"Lisboa, Portugal",750 ml,White, Portugal,6/1/2018,"
                      Lightly wood aged but with its fruitiness intact, this ripe wine conveys yellow-fruit flavors. Acidity and minerality dominate the touches of toast and the creamy, vanilla texture. This rich, intense wine needs to develop. Drink from 2019.                      Roger Voss ",Madrigal,Quinta do Monte d'Oiro 2016 Madrigal Viognier (Lisboa),$45,Lisboa,91,,,Not rated yet [Add Your Review],Viognier,2016,Quinta do Monte d'Oiro
489,14.9%,"Arroyo Seco, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      Though light on the nose, there is a distinctive toasted hazelnut aromas on this bottling along with nectarine cream, brioche and citrus rind. The palate is a fuller expression yet without becoming tropical, offering toast with marmalade flavors, a lively acidity and a grippy texture.                      Matt Kettmann ",Therese Vineyards,Martin Ranch 2015 Therese Vineyards Viognier (Arroyo Seco),$30, California,90, Central Coast,Arroyo Seco,Not rated yet [Add Your Review],Viognier,2015,Martin Ranch
490,13.7%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,6/1/2018,"
                      The winery lists this as a reserve, though there doesn't appear to be any such indication on the label. The flavors are robust, penetrating and succulent, suggesting Meyer lemon, lime and pineapple.                      Paul Gregutt ",Glass House,Dominio IV 2015 Glass House Viognier (Oregon),$32, Oregon,90, Oregon Other,Oregon,Not rated yet [Add Your Review],Viognier,2015,Dominio IV
491,14.1%,"Southern Oregon, Southern Oregon, Oregon, US",750 ml,White, US,6/1/2018,"
                      This barrel-fermented wine is fruity, full bodied and loaded with apple, peach and snappy grapefruit flavors. It's well balanced, ripe while keeping its alcohol in check, and framed with well-managed fruit skin flavors.                      Paul Gregutt ",,Agate Ridge 2015 Viognier (Southern Oregon),$24, Oregon,89, Southern Oregon,Southern Oregon,Not rated yet [Add Your Review],Viognier,2015,Agate Ridge
492,13.8%,"Southern Oregon, Southern Oregon, Oregon, US",750 ml,White, US,6/1/2018,"
                      Tropical fruits come through in abundance here, from mango and guava to peach and citrus. It's all about fresh, forward fruit and best enjoyed while it's still in the first blush of youth.                      Paul Gregutt ",,Season 2016 Viognier (Southern Oregon),$22, Oregon,89, Southern Oregon,Southern Oregon,Not rated yet [Add Your Review],Viognier,2016,Season
493,14.2%,"Adelaida District, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      Elegant Asian pear, apple blossoms and wet stone make for a restrained take on Viognier by young winemaker Natalie Darr. It's a tad riper on the palate, with poached pear and hints of tropical fruit, but also a zesty acidity and firm chalky texture throughout.                      Matt Kettmann ",Alta Colina Vineyard,Rococo 2017 Alta Colina Vineyard Viognier (Adelaida District),$28, California,89, Central Coast,Adelaida District,Not rated yet [Add Your Review],Viognier,2017,Rococo
494,14%,"Nagambie Lakes, Victoria, Australia",750 ml,White, Australia,6/1/2018,"
                      A charming wine from a historic Victorian winery, the nose is perfumed in tones of ripe stone fruits, florals and sun-kissed grapes. The grape's characteristic oiliness is out in full force on the palate, but there's a good deal of acidity to cope with the weight and fruit bowl flavors. Tones of ginger and white pepper ring on the finish.                      Christina Pickard ",Estate Grown and Bottled,Tahbilk 2017 Estate Grown and Bottled Viognier (Nagambie Lakes),$19, Victoria,89,Nagambie Lakes,,Not rated yet [Add Your Review],Viognier,2017,Tahbilk
495,14%,"Yarra Valley, Victoria, Australia",750 ml,White, Australia,6/1/2018,"
                      From one of the Yarra Valley's most historic wineries, this wine brings appealing floral and savory characters on the nose. The palate is this wine's savior: tangy, salty, nutty and oily-textured, with beautifully balanced acidity.                      Christina Pickard ",,Yeringberg 2015 Viognier (Yarra Valley),$50, Victoria,88,Yarra Valley,,Not rated yet [Add Your Review],Viognier,2015,Yeringberg
496,14.1%,"Arroyo Seco, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      A tad reductive at first, this bottling shows dried lemon skins and pink grapefruit rinds, and slowly opens into a more floral experience. The palate offers warm white peach and guava notes, nicely restrained for the grape.                      Matt Kettmann ",L'Apiculteur Cedar Lane Vineyard,Le P'tit Paysan 2015 L'Apiculteur Cedar Lane Vineyard Viognier (Arroyo Seco),$22, California,88, Central Coast,Arroyo Seco,Not rated yet [Add Your Review],Viognier,2015,Le P'tit Paysan
497,12.7%,"Lodi, Central Valley, California, US",750 ml,White, US,6/1/2018,"
                      Floral and citrus aromas meet almond and honeysuckle flavors in this medium-bodied, full-flavored and unoaked wine. It has the palate impact of a big Chardonnay but a different array of flavors to explore.                      Jim Gordon ",,Suveg 2016 Viognier (Lodi),$28, California,88, Central Valley,Lodi,Not rated yet [Add Your Review],Viognier,2016,Suveg
498,13%,"Eden Valley, South Australia, Australia",750 ml,White, Australia,6/1/2018,"
                      This heady wine offers aromas of lychee, stone fruit and rose water, with a lovely saltiness at its core. The palate shows the variety's characteristic oily texture, with some apparent oak spice leading to a ginger and white pepper finish.                      Christina Pickard ",,Yalumba 2016 Viognier (Eden Valley),$20, South Australia,88,Eden Valley,,Not rated yet [Add Your Review],Viognier,2016,Yalumba
499,14.3%,"Paso Robles, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      One of the winery's bottlings that form an ode to the farm crews, this wine starts with hints of honey, lemon syrup and pear skins on the nose. There is a strong vibrancy to the sip, where lime juice cuts through the ripe pear flavors.                      Matt Kettmann ",Heroe,Sculpterra 2016 Heroe Viognier (Paso Robles),$25, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2016,Sculpterra
500,12.5%,"Eden Valley, South Australia, Australia",750 ml,White, Australia,6/1/2018,"
                      Aromas of nuts, smoke, and bread combine on the nose over tones of peach and flowers. While the palate's richness and oak flavors are on the clunky side, nevertheless, lovers of full-bodied whites will enjoy this barrel-chested style.                      Christina Pickard ",The Virgilius,Yalumba 2016 The Virgilius Viognier (Eden Valley),$45, South Australia,88,Eden Valley,,Not rated yet [Add Your Review],Viognier,2016,Yalumba
501,14.2%,"Paso Robles, Central Coast, California, US",750 ml,White, US,6/1/2018,"
                      Aromas of Bosc pear, fresh citrus and a pinch of chalk show on the nose of this bottling. The wine hits the palate with a riper sweetness that washes into zesty wild lime rind flavors.                      Matt Kettmann ",,Sculpterra 2016 Viognier (Paso Robles),$28, California,87, Central Coast,Paso Robles,Not rated yet [Add Your Review],Viognier,2016,Sculpterra
502,14.2%,"South Coast, South Coast, California, US",750 ml,White, US,6/1/2018,"
                      A ripe take on an already unctuous grape, this bottling shows tuberose, lily, ripe white peach and fresh nectarine on the rich nose. The palate is also very ripe with flavors of Bosc and Anjour pear, baked apple and strong honeysuckle.                      Matt Kettmann ",,Hawk Watch Winery 2017 Viognier (South Coast),$24, California,86, South Coast,South Coast,Not rated yet [Add Your Review],Viognier,2017,Hawk Watch Winery
503,12.8%,"Adelaida District, Central Coast, California, US",750 ml,Sparkling, US,5/1/2018,"
                      Rarely does a sparkling Viognier hit the market, and it's doubtful that any could be as good as this bottling by brewer-turned-winemaker Sherman Thacher. Extremely effervescent bubbles shoot out aromas of Asian pear, lemon zest, gardenia and the slighest hint of guava tropicality. The bubbles are soft on the sip, carrying honeydew and sharp lime flavors.                      Matt Kettmann ",Hastings Ranch Vineyard Blanc de Blanc,Thacher 2013 Hastings Ranch Vineyard Blanc de Blanc Viognier (Adelaida District),$60, California,92, Central Coast,Adelaida District,Not rated yet [Add Your Review],Viognier,2013,Thacher
504,14.4%,"Sonoma County, Sonoma, California, US",750 ml,White, US,5/1/2018,"
                      This is a 100% varietal wine fermented and aged in neutral French oak, the vines grown at 2,100-feet elevation. Viscous and floral, it's deliciously balanced, with well-defined layers of apricot, white pepper, honey and vanilla wafer.                      Virginie Boone ",,Pride Mountain 2016 Viognier (Sonoma County),$42, California,92, Sonoma,Sonoma County,Not rated yet [Add Your Review],Viognier,2016,Pride Mountain
505,14%,"Santa Barbara County, Central Coast, California, US",750 ml,White, US,5/1/2018,"
                      Tightly wound aromas of yellow flowers, lemon wedges, pear flesh, beeswax and a kiss of oak show on the nose of this bottling from the vineyard formerly known as Verna's. There is great grip to the palate, with lemon oil, sandalwood and chamomile flavors, framed by a chalky structure. It offers good cellaring potential.                      Matt Kettmann ",Shokrian Vineyard,Bonny Doon 2016 Shokrian Vineyard Viognier (Santa Barbara County),$24, California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Viognier,2016,Bonny Doon
506,14.9%,"Los Olivos District, Central Coast, California, US",750 ml,White, US,5/1/2018,"
                      Red pear skins, poached pear flesh, white peach and a touch of caramel show on the nose of this single-vineyard expression from a winery that makes a lot of Viognier. More peach, mango, tropical fruits and pencil shavings show on the sip, which is woven together by tight tannins and a pithy grip.                      Matt Kettmann ",Camp 4 Vineyard,Bellante 2016 Camp 4 Vineyard Viognier (Los Olivos District),$38, California,90, Central Coast,Los Olivos District,Not rated yet [Add Your Review],Viognier,2016,Bellante
507,N/A,"Toscana, Tuscany, Italy",750 ml,White, Italy,5/1/2018,"
                      This full-bodied white opens with aromas of ripe apricot, butterscotch and a touch of cedar. The rich palate offers yellow peach, ripe lime and vanilla while a hazelnut note graces the finish.                      Kerin O’Keefe ",Giovin Re,Michele Satta 2015 Giovin Re Viognier (Toscana),$50, Tuscany,90,Toscana,,Not rated yet [Add Your Review],Viognier,2015,Michele Satta
508,14%,"Grignan-les-Adhémar, Rhône Valley, France",750 ml,White, France,5/1/2018,"
                      Exuberant notes of honeysuckle, apricot and tangerine perfume this rich, voluminous dry white. Fresh pink grapefruit and lemon flavors are concentrated and bright, enriched by silky skeins of caramel and honey that linger warmly on the finish. It's a remarkable value for a balanced, lovely Viognier.                      Anna Lee C. Iijima ",,Domaine de Montine 2016 Viognier (Grignan-les-Adhémar),$18, Rhône Valley,90,Grignan-les-Adhémar,,Not rated yet [Add Your Review],Viognier,2016,Domaine de Montine
509,13%,"Mediterranée, France Other, France",750 ml,White, France,5/1/2018,"
                      Fresh apricot, tangerine and yellow-apple notes abound in this silk-textured wine. Dry in style with soft, yielding acidity, it's an appealing Viognier at an irresistible price.                      Anna Lee C. Iijima ",Les Grains,Marrenon 2016 Les Grains Viognier (Mediterranée),$10, France Other,89,Mediterranée,,Not rated yet [Add Your Review],Viognier,2016,Marrenon
510,14.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,White, US,5/1/2018,"
                      Tightly wound aromas of honeysuckle, lily and Key lime pie are fresh and crisp on the nose of this bottling by pop star Fergie and her father. The racy palate sizzles with acidity, offering bright flavors of tart lime skin and chilled apple flesh.                      Matt Kettmann ",,Ferguson Crest 2016 Viognier (Santa Ynez Valley),$28, California,89, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Viognier,2016,Ferguson Crest
511,13%,"France, France Other, France",750 ml,White, France,5/1/2018,"
                      Crisp and restrained, this unusually demure Viognier offers all of the variety's fragrant tangerine and blossom notes in a package that's taut and spry. Dry and intensely mineral, it finishes with just a kiss of warmth and a lingering swirl of orange cream.                      Anna Lee C. Iijima ",,Maison Nicolas Perrin 2015 Viognier (France),$18, France Other,89,France,,Not rated yet [Add Your Review],Viognier,2015,Maison Nicolas Perrin
512,14.7%,"Happy Canyon of Santa Barbara, Central Coast, California, US",750 ml,White, US,5/1/2018,"
                      Strong honeydew aromas meet with plumeria and cold steel on the nose of this single-vineyard expression by a small family winery that's been producing since 2000. The rounded soft palate shows white-peach and poached-pear flavors.                      Matt Kettmann ",Jack McGinley Vineyard,Bellante 2016 Jack McGinley Vineyard Viognier (Happy Canyon of Santa Barbara),$38, California,88, Central Coast,Happy Canyon of Santa Barbara,Not rated yet [Add Your Review],Viognier,2016,Bellante
513,14.9%,"Happy Canyon of Santa Barbara, Central Coast, California, US",750 ml,White, US,5/1/2018,"
                      Honey, candied lemon, woody earth and smoke show on the nose of this bottling. There is good energy to the sip, where flavors of lemon rind, toasted brioche, sea salt and woodsmoke show. It is a somewhat savory expression.                      Matt Kettmann ",,Bellante 2015 Viognier (Happy Canyon of Santa Barbara),$38, California,87, Central Coast,Happy Canyon of Santa Barbara,Not rated yet [Add Your Review],Viognier,2015,Bellante
514,13.5%,"Cévennes, Rhône Valley, France",750 ml,White, France,5/1/2018,"
                      Delicate notes of apricot and tangerine extend from nose to finish in this dense, richly textured Viognier. It's not a deeply concentrated wine but silky and mouthfilling. The finish is just a touch nutty and warming.                      Anna Lee C. Iijima ",,Domaine La Tour de Gâtigne 2015 Viognier (Cévennes),$14, Rhône Valley,87,Cévennes,,Not rated yet [Add Your Review],Viognier,2015,Domaine La Tour de Gâtigne
515,14.8%,"Monterey, Central Coast, California, US",750 ml,White, US,5/1/2018,"
                      There's a strong sense of restraint on this cleanly made, fresh bottling, which is better than overripe and yet leaves a bit to be desired. The faintest of peach aromas on the nose lead into light flavors of nectarine and coconut on the palate, which offers decent textural grip.                      Matt Kettmann ",Bell Ranch Vineyard,Boekenoogen 2016 Bell Ranch Vineyard Viognier (Monterey),$35, California,87, Central Coast,Monterey,Not rated yet [Add Your Review],Viognier,2016,Boekenoogen
516,12.5%,"Rhône Valley, France",750 ml,White, France,5/1/2018,"
                      Perfumed notes of potpourri, dried lavender and spice accent this soft, full-bodied dry white. It's a touch muted and earthy on the palate but silky and smooth in mouthfeel. The finish is long, accented by savory tones of nut and dried citrus peel.                      Anna Lee C. Iijima ",,Clos du Père Clément 2015 Viognier,$23,Rhône Valley,87,,,Not rated yet [Add Your Review],Viognier,2015,Clos du Père Clément
517,14.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,4/1/2018,"
                      A whiff of white flowers, then a crush of ripe fruit, and the wine opens with tangy lemon, grapefruit and peach flavors. Notes of citrus rind add depth and the acids strike just the right chord.                      Paul Gregutt ",Our Muse,Amalie Robert 2016 Our Muse Viognier (Willamette Valley),$30, Oregon,93, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Viognier,2016,Amalie Robert
518,13.75%,"El Dorado, Sierra Foothills, California, US",750 ml,White, US,4/1/2018,"
                      Far from simply fruity, this is a complex and sophisticated wine that shows how distinctive the grape variety can be. It relies on savory, minerally flavors that have wonderful subtlety and reserve. With each sip it settles a little deeper on the palate, lingering for a long finish buoyed by underlying acidity.                      Jim Gordon ",,Lava Cap 2016 Viognier (El Dorado),$28, California,93, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Viognier,2016,Lava Cap
519,14.2%,"El Dorado, Sierra Foothills, California, US",750 ml,White, US,4/1/2018,"
                      In the opulent, concentrated school of thought this wonderful luxurious-tasting wine is shaped by very ripe fruit flavors and generous helpings of suave oak. Flavors run from marzipan to honeysuckle and poached pears, and a nicely viscous texture fills the mouth and helps the finish linger.                      Jim Gordon ",Estate,Cedarville 2016 Estate Viognier (El Dorado),$23, California,92, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Viognier,2016,Cedarville
520,13.5%,"Lake County, Lake County, California, US",750 ml,White, US,4/1/2018,"
                      This is a light, appetizing style of a sometimes heavy varietal. Unique citrus and pine aromas lead to juicy, fresh and tangy flavors that range from lemon to honeysuckle. On the palate it's crisp and clean, lightly fruity and refreshing.                      Jim Gordon ",,Steele 2016 Viognier (Lake County),$19, California,89, Lake County,Lake County,Not rated yet [Add Your Review],Viognier,2016,Steele
521,14%,"Greyton, South Africa",750 ml,White, South Africa,4/1/2018,"
                      Soft, toasty notes of apple skin, creamed melon and orange peel greet the nose and carry through to the medium-weight palate, where they're met with additional hints of melon rind and baking spice. A pithy texture lends length to the close. Drink now.                      Lauren Buzzeo ",,Lismore 2015 Viognier (Greyton),$48,Greyton,89,,,Not rated yet [Add Your Review],Viognier,2015,Lismore
522,14.3%,"Fair Play, Sierra Foothills, California, US",750 ml,White, US,4/1/2018,"
                      This wine oozes fresh fruity, floral aromas and has light bright flavors to match. Touches of honey and orange come out on the palate, where the texture feels just right between a touch of richness and liveliness.                      Jim Gordon ",,Mount Aukum 2015 Viognier (Fair Play),$24, California,88, Sierra Foothills,Fair Play,Not rated yet [Add Your Review],Viognier,2015,Mount Aukum
523,14%,"Monticello, Virginia, US",750 ml,White, US,4/1/2018,"
                      The nose offers intense aromas of orange peel, dried apricot, marmalade and ginger, which carries to the palate along with fresh brioche. It feels creamy and round, with a supple body lending itself to a long, opulent finish.                      Carrie Dykes ",Signature Series,Keswick Vineyards 2015 Signature Series Viognier (Monticello),$40, Virginia,88,Monticello,,Not rated yet [Add Your Review],Viognier,2015,Keswick Vineyards
524,12.5%,"Maremma Toscana, Tuscany, Italy",750 ml,White, Italy,4/1/2018,"
                      This opens with aromas of toasted oak, ripe apricot and butterscotch while the textured palate offers cedar, vanilla and lemon drop. It closes on a note of bitter almond.                      Kerin O’Keefe ",,Villa Pinciana 2015 Viognier (Maremma Toscana),$45, Tuscany,87,Maremma Toscana,,Not rated yet [Add Your Review],Viognier,2015,Villa Pinciana
525,13%,"Maremma Toscana, Tuscany, Italy",750 ml,White, Italy,4/1/2018,"
                      Aromas of yellow peach, citrus and a whiff of almond carry over to the medium-bodied palate. Fresh acidity gives it a bright finish.                      Kerin O’Keefe ",,Fattoria San Felo 2016 Viognier (Maremma Toscana),$40, Tuscany,87,Maremma Toscana,,Not rated yet [Add Your Review],Viognier,2016,Fattoria San Felo
526,14%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,4/1/2018,"
                      Unusual aromas of watermelon Jolly Rancher, lime zest and white flower are followed by light flower and peach flavors that finish tart. It doesn't all come together.                      Sean P. Sullivan ",Eternal Sunshine Morrison Lane Vineyard,Eternal 2016 Eternal Sunshine Morrison Lane Vineyard Viognier (Walla Walla Valley (WA)),$35, Washington,87, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Viognier,2016,Eternal
527,13.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,4/1/2018,"
                      Aromas of watermelon Jolly Rancher, peach and flower are followed by broad honeysuckle and stone-fruit flavors. It doesn't all come together.                      Sean P. Sullivan ",,Watermill 2015 Viognier (Columbia Valley (WA)),$18, Washington,86, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Viognier,2015,Watermill
528,13.5%,"Galilee, Israel",750 ml,White, Israel,4/1/2018,"
                      Aromas of clementine and juniper berry set the scene for flavors of apricot, white peach, and almond. Offering nice mouthfeel, this wine has a touch of almond blossom on the short finish.                      Mike DeSimone ",Reserve,Dalton 2016 Reserve Viognier (Galilee),$18,Galilee,86,,,Not rated yet [Add Your Review],Viognier,2016,Dalton
529,13.5%,"Virginia, Virginia, US",750 ml,White, US,4/1/2018,"
                      This Viognier is bursting with passion fruit, honeydew, peach and elderflower aromas that carry right through to the palate. The mouthfeel is a little flimsy but there are great flavors here.                      Carrie Dykes ",,Sunset Hills 2016 Viognier (Virginia),$29, Virginia,86,Virginia,,Not rated yet [Add Your Review],Viognier,2016,Sunset Hills
530,14%,"Monticello, Virginia, US",750 ml,White, US,4/1/2018,"
                      This wine shows mealy apple, margarine and nut aromas on the nose. The flavors are similar yet the mouthfeel is easy-going and pleasing.                      Carrie Dykes ",Signature Series,Keswick Vineyards 2016 Signature Series Viognier (Monticello),$40, Virginia,85,Monticello,,Not rated yet [Add Your Review],Viognier,2016,Keswick Vineyards
531,16.5%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2018,"
                      Viognier above 16% alcohol is really pushing the boundaries of ripeness, and it results in a rather flat-tasting wine with one-dimensional fruit flavors and nothing else. Peaches and melon, with a hint of citrus rind come through, but how do you match this to food?                      Paul Gregutt ",,Schmidt 2016 Viognier (Applegate Valley),$26, Oregon,85, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Viognier,2016,Schmidt
532,13%,"Umpqua Valley, Southern Oregon, Oregon, US",750 ml,White, US,4/1/2018,"
                      Viognier can turn sharp and bitter, as it hints at here. The flavors emphasize green botanicals, lime skin and pith. It's definitely on the less-than-optimal side of ripe for this difficult grape.                      Paul Gregutt ",,Whitetail Ridge 2016 Viognier (Umpqua Valley),$21, Oregon,85, Southern Oregon,Umpqua Valley,Not rated yet [Add Your Review],Viognier,2016,Whitetail Ridge
533,13%,"Condrieu, Rhône Valley, France",750 ml,White, France,3/1/2018,"
                      Layers of spice, vanilla and toast are integrated from nose to palate in this elegant Condrieu. It's an unctuous, textured sip marked by silken waves of orange water, blossom and cream. The acidity is soft but lemony, lending freshness to a salty, savory hazelnut finish.                      Anna Lee C. Iijima ",Clos Boucher,Delas Frères 2016 Clos Boucher  (Condrieu),$80, Rhône Valley,93,Condrieu,,Not rated yet [Add Your Review],Viognier,2016,Delas Frères
534,13.5%,"Condrieu, Rhône Valley, France",750 ml,White, France,3/1/2018,"
                      Invigorating freshness sets this impeccably balanced Viognier apart in a flight of peers. Crisp yellow peach, mango and orange flavors are pristine and cutting, accented by subtle vanilla, spice and marshmallow. It's primary and fruity without restraint, yet elegantly composed in heft and body.                      Anna Lee C. Iijima ",,Château de Saint-Cosme 2014  Condrieu,$78, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2014,Château de Saint-Cosme
535,13.1%,"Condrieu, Rhône Valley, France",750 ml,White, France,3/1/2018,"
                      Pronounced earth tones on the first whiff dissipate with aeration to reveal a complex array of tropical fruit and floral aromas. Rich and broad on the palate, this wine offers a lavish concoction of sun-kissed tangerine, pineapple and peach flavors kissed with vanilla and spice. The finish is a touch warming but silken and expansive.                      Anna Lee C. Iijima ",La Combe de Malleval,Michel & Stéphane Ogier 2014 La Combe de Malleval  (Condrieu),$85, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2014,Michel & Stéphane Ogier
536,13.5%,"Condrieu, Rhône Valley, France",750 ml,White, France,3/1/2018,"
                      Honeycomb and marzipan accent bright tangerine and peach flavors in this delectably silken sip. It's unctuous and plush in mouthfeel but balanced firmly with sunny citrus acidity and airy plumes of violet and honeysuckle florals.                      Anna Lee C. Iijima ",,Vidal-Fleury 2014  Condrieu,$78, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2014,Vidal-Fleury
537,13.5%,"Condrieu, Rhône Valley, France",750 ml,White, France,3/1/2018,"
                      Fresh, primary notes of peach and pear are lifted by lavish orange blossom and honeysuckle perfume. This warming, plush wine is full of vanilla, cream and custard but lemony acidity and delicate spice and smoke tones maintain the finesse.                      Anna Lee C. Iijima ",Amour de Dieu,Jean-Luc Colombo 2014 Amour de Dieu  (Condrieu),$90, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2014,Jean-Luc Colombo
538,13.5%,"Condrieu, Rhône Valley, France",750 ml,White, France,3/1/2018,"
                      Whiffs of orange blossom, vanilla and toast mingle enticingly on this plump but elegantly balanced Viognier. Crisp tangerine and white-peach flavors lend freshness to the midpalate. The finish is long, marked by a swirl of vanilla cream that lingers richly.                      Anna Lee C. Iijima ",La Galopine,Delas Frères 2016 La Galopine  (Condrieu),$68, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2016,Delas Frères
539,14%,"Condrieu, Rhône Valley, France",750 ml,White, France,3/1/2018,"
                      Vanilla, honeysuckle and grapefruit are shaded in savory shades of earth, pollen and nuts in this creamy, full-bodied Viognier. It's a hefty, concentrated wine with soft acidity but hints of lemon and orange peel brighten a lingering finish.                      Anna Lee C. Iijima ",Chéry,Rémi Niero 2014 Chéry  (Condrieu),$88, Rhône Valley,92,Condrieu,,Not rated yet [Add Your Review],Viognier,2014,Rémi Niero
540,14.5%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,3/1/2018,"
                      The aromas are subdued for the variety but intriguing, with notes of pear, ginger, wet rock and peach, along with cinnamon and light barrel spices. The palate is considerably more forward, with abundant stone-fruit flavors that show concentration and richness along with a sense of restraint.                      Sean P. Sullivan ",Lawrence Vineyard,Charles Smith 2014 Lawrence Vineyard Viognier (Yakima Valley),$40, Washington,91, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Viognier,2014,Charles Smith
541,14.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,3/1/2018,"
                      The aromas explode with notes of honeysuckle, ripe peach, apricot and creamsicle. The flavors are supremely rich but also show a beautiful sense of delicacy along with a pronounced finish. It's full bore but delicious.                      Sean P. Sullivan ",Powerline Vineyard,K Vintners 2015 Powerline Vineyard Viognier (Walla Walla Valley (WA)),$45, Washington,91, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Viognier,2015,K Vintners
